,date,pfizer,moderna,astrazeneca
217,2019-11-11,0.0,0.0,0.0
218,2019-11-12,0.0,0.0,0.0
219,2019-11-13,0.0,0.0,0.0
220,2019-11-14,0.0,0.0,0.0
221,2019-11-15,0.0,0.0,0.0
222,2019-11-18,0.0,0.0,0.2696335937499999
223,2019-11-19,0.0,0.0,0.3708015109890109
224,2019-11-20,-0.2087927601809955,0.0,-0.5216999999999998
225,2019-11-21,0.1399265957446808,0.0,-0.2537261261261261
226,2019-11-22,0.1694124156545208,0.0,0.1891784695201037
227,2019-11-25,-0.4799954198473283,0.0,0.0
228,2019-11-26,0.0,0.0,0.268752801724138
229,2019-11-27,0.3208334448160536,0.0,0.0
230,2019-11-29,0.0,0.0,0.4734024355300859
231,2019-12-02,0.0,0.0,0.0539227848101265
232,2019-12-03,0.0,0.0,0.0515725519287833
233,2019-12-04,0.6858417391304346,0.0,0.0
234,2019-12-05,0.2842175191815856,0.0,0.2842175191815856
235,2019-12-06,0.5472364678899082,0.0,0.0
236,2019-12-09,0.0,0.0,0.2976455223880596
237,2019-12-10,0.0,0.0,-0.5095
238,2019-12-11,0.0,0.0,0.0
239,2019-12-12,0.0,0.0,0.7376221804511277
240,2019-12-13,0.0,0.0,0.0
241,2019-12-16,0.8466545714285716,0.0,0.0
242,2019-12-17,0.2826590277777778,0.0,0.2826590277777778
243,2019-12-18,0.7245260042283297,0.0,0.0
244,2019-12-19,0.6199000000000001,0.0,0.0
245,2019-12-20,0.0,0.0,0.2726826530612245
246,2019-12-23,0.0,0.0,0.0
247,2019-12-24,0.0,0.0,0.1289528571428571
248,2019-12-26,0.0,0.0,0.0
249,2019-12-27,0.2660528571428572,0.0,0.0
250,2019-12-30,0.0769272727272727,0.0,0.0769272727272727
251,2019-12-31,0.0,0.0,0.3129938053097345
252,2020-01-02,0.0,0.0,0.0
253,2020-01-03,0.0875112612612612,0.0,0.0875112612612612
254,2020-01-06,0.0,0.0,0.4444384444444444
255,2020-01-07,0.0,0.0,0.0
256,2020-01-08,0.0,0.0,0.0
257,2020-01-09,0.0,0.0,0.4310672727272728
258,2020-01-10,0.395111889596603,0.0,0.4324643115942028
259,2020-01-13,0.4551290598290599,0.0,0.4551290598290599
260,2020-01-14,0.0,0.0,0.1455784715750233
261,2020-01-15,0.0,0.0,-0.1402781065088757
262,2020-01-16,0.0,0.0,0.4684013422818792
263,2020-01-17,-0.6597000000000001,0.0,-0.6597000000000001
264,2020-01-21,0.0,0.0,0.0
265,2020-01-22,0.1452037585421412,0.0,0.1452037585421412
266,2020-01-23,0.3577643870967741,0.0,0.0
267,2020-01-24,0.0,0.0,0.5230638157894738
268,2020-01-27,0.6102253333333334,0.394568,0.6102253333333334
269,2020-01-28,0.0,0.0,0.1569052795031055
270,2020-01-29,0.4735699481865285,0.0,0.0
271,2020-01-30,0.4660608695652174,0.0,0.4660608695652174
272,2020-01-31,0.0,0.0,0.0
273,2020-02-03,0.0,0.0,0.0
274,2020-02-04,-0.007338679245283,0.0,-0.007338679245283
275,2020-02-05,-0.2126025411061285,0.0,-0.2126025411061285
276,2020-02-06,0.7342755555555553,0.0,0.7582702898550723
277,2020-02-07,0.5171846153846151,-0.2216951923076922,0.0
278,2020-02-10,0.0,0.0,0.0
279,2020-02-11,0.0,0.0,0.5332084745762713
280,2020-02-12,0.0,0.2263,0.3310548895899053
281,2020-02-13,0.3797421052631579,0.0,0.9019
282,2020-02-14,0.0,0.0,0.0
283,2020-02-18,-0.2816311688311689,0.0,-0.2816311688311689
284,2020-02-19,0.4404,0.4403999999999999,0.0
285,2020-02-20,-0.3274413533834586,0.0,0.0
286,2020-02-21,0.5772962686567163,0.8152695581014728,0.0
287,2020-02-24,0.0,0.0,0.2481331288343558
288,2020-02-25,0.0,0.0984806002143623,-0.1758451555555555
289,2020-02-26,0.0,0.0468297213622291,0.0
290,2020-02-27,0.0609999999999999,-0.0063096529284164,0.0
291,2020-02-28,0.0220002904162633,0.46062,-0.1269900269541778
292,2020-03-02,0.4172418338108883,0.0,0.0
293,2020-03-03,0.6139528967254408,0.0,0.4582428697183098
294,2020-03-04,0.0,-0.0661940928270042,0.0
295,2020-03-05,0.0444443178220956,0.5958130434782609,0.0444443178220956
296,2020-03-06,0.2895071022727272,-0.0307378378378378,0.2895071022727272
